vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1098,45.161,561,1792.27,1724.94,67.33,471,33,33
1,2,2,1102,18.579,575,1825.08,1731.66,93.42,461,33,33
2,3,3,1076,49.504,555,1715.67,1592.68,122.99,453,34,34
3,4,4,1072,41.491,529,1684.98,1576.79,108.19,481,31,31
4,5,5,1072,42.167,556,1764.06,1639.7,124.36,456,30,30
5,6,6,1094,38.274,582,1780.53,1643.27,137.26,446,33,33
6,7,7,1088,72.944,566,1765.2,1585.22,179.98,458,32,32
7,8,8,1117,83.341,530,1679.74,1643.66,36.08,523,32,32
8,9,9,1088,81.377,535,1651.86,1514.81,137.05,489,32,32
9,10,10,1129,30.745,595,1840.15,1668.76,171.39,464,35,35
10,1,1,1098,99.724,545,1663.71,1536.67,127.04,477,38,38
11,2,2,1104,56.963,512,1552.12,1469.43,82.69,526,33,33
12,3,3,1108,102.574,502,1572.53,1463.52,109.01,544,31,31
13,4,4,1079,37.168,546,1676.17,1535.56,140.61,471,31,31
14,5,5,1126,24.026,578,1779.22,1580.43,198.79,480,34,34
15,6,6,1111,78.952,545,1583.38,1413.83,169.55,502,32,32
16,7,7,1019,63.196,479,1444.52,1308.25,136.27,482,29,29
17,8,8,982,37.223,436,1249.34,1115.35,133.99,494,26,26
18,9,9,1122,33.584,544,1600.98,1454.37,146.61,512,33,33
19,10,10,992,32.976,479,1441.97,1284.72,157.25,455,29,29
20,1,1,1093,19.982,496,1494.49,1344.61,149.88,531,33,33
21,2,2,1013,53.689,484,1422.47,1228.35,194.12,469,30,30
22,3,3,1130,45.798,512,1553.55,1427.85,125.7,558,30,30
23,4,4,975,57.594,440,1355.4,1266.28,89.12,477,29,29
24,5,5,1079,65.355,519,1516.09,1406.18,109.91,492,34,34
25,6,6,989,38.274,429,1303.78,1175.28,128.5,504,28,28
26,7,7,994,15.807,456,1281.77,1123.13,158.64,480,29,29
27,8,8,991,69.297,451,1293.76,1192.38,101.38,478,31,31
28,9,9,995,47.603,438,1283.33,1180.97,102.36,499,29,29
29,10,10,1019,33.009,452,1312.89,1132.14,180.75,513,27,27
30,1,1,983,45.17,443,1198.96,971.21,227.75,486,27,27
31,2,2,979,60.574,424,1171.46,1051.11,120.35,497,29,29
32,3,3,1112,122.964,463,1243.74,1038.2,205.54,589,30,30
33,4,4,1006,56.747,420,1259.86,1054.14,205.72,538,24,24
34,5,5,1034,34.084,448,1236.82,1022.42,214.4,530,28,28
35,6,6,1105,70.982,475,1407.7,1219.59,188.11,572,29,29
36,7,7,1106,56.397,400,1106.04,866.92,239.12,658,24,24
37,8,8,1057,70.225,496,1368.2,1216.73,151.47,497,32,32
38,9,9,1000,66.128,369,1095.73,848.83,246.9,583,24,24
39,10,10,946,23.854,456,1197.12,936.66,260.46,432,29,29
40,1,1,1038,66.994,507,1436.35,1154.19,282.16,475,28,28
41,2,2,1115,19.484,522,1381.1,1072.62,308.48,533,30,30
42,3,3,1113,56.103,549,1556.53,1325.2,231.33,492,36,36
43,4,4,945,38.274,431,1226.44,1038.52,187.92,462,26,26
44,5,5,948,31.704,409,1109.67,848.56,261.11,487,26,26
45,6,6,1037,55.168,469,1270.74,1092.65,178.09,502,33,33
46,7,7,947,32.139,376,1007.65,827.04,180.61,519,26,26
47,8,8,943,75.704,428,1075.25,927.15,148.1,451,32,32
48,9,9,1123,31.422,439,1246.14,1004.29,241.85,628,28,28
49,10,10,1039,28.444,384,1054.47,910.79,143.68,601,27,27
50,1,1,1121,44.151,494,1434.35,1273.42,160.93,567,30,30
51,2,2,1013,49.928,367,997.78,816.79,180.99,592,27,27
52,3,3,1109,24.345,449,1232.3,1119.74,112.56,600,30,30
53,4,4,1019,44.698,362,1036.55,801.57,234.98,617,20,20
54,5,5,955,31.704,445,1197.26,937.87,259.39,454,28,28
55,6,6,1038,29.335,451,1233.59,902.77,330.82,537,25,25
56,7,7,1008,25.102,372,1006.18,822.24,183.94,586,25,25
57,8,8,1129,60.716,450,1229.66,1088.17,141.49,617,31,31
58,9,9,1001,78.023,393,1048.7,947.89,100.81,544,32,32
59,10,10,1085,37.506,486,1313.23,1016.23,297.0,543,28,28
60,1,1,1039,119.382,506,1363.18,1077.55,285.63,471,31,31
61,2,2,1055,24.463,399,1064.28,814.77,249.51,604,26,26
62,3,3,1080,77.874,449,1108.52,869.83,238.69,569,31,31
63,4,4,1083,46.18,518,1375.03,1127.9,247.13,503,31,31
64,5,5,1094,74.66,514,1299.01,1049.65,249.36,514,33,33
65,6,6,1088,57.179,516,1227.84,949.78,278.06,502,35,35
66,7,7,1061,47.374,434,1101.2,847.16,254.04,567,30,30
67,8,8,1026,98.628,381,963.77,728.47,235.3,593,26,26
68,9,9,1090,25.344,492,1232.45,843.22,389.23,538,30,30
69,10,10,1069,18.946,404,1112.77,876.95,235.82,615,25,25
70,1,1,1095,48.507,482,1200.22,873.67,326.55,549,32,32
71,2,2,1032,82.425,465,1166.7,989.08,177.62,501,33,33
72,3,3,1028,54.288,487,1239.93,927.44,312.49,469,36,36
73,4,4,1050,90.005,432,1063.16,807.31,255.85,560,29,29
74,5,5,1041,70.753,399,1041.81,848.69,193.12,586,28,28
75,6,6,1112,17.348,481,1333.12,1055.41,277.71,569,31,31
76,7,7,1047,72.818,386,971.97,823.38,148.59,601,30,30
77,8,8,1053,45.428,432,1118.54,875.74,242.8,559,31,31
78,9,9,1074,67.556,453,1094.11,817.97,276.14,559,31,31
79,10,10,1036,113.614,432,1092.43,869.74,222.69,542,31,31
80,1,1,1028,42.969,450,1175.87,882.32,293.55,520,29,29
81,2,2,1071,32.662,468,1093.1,811.29,281.81,537,33,33
82,3,3,1007,60.284,440,1037.96,765.0,272.96,503,32,32
83,4,4,1001,90.956,429,1031.14,796.27,234.87,512,30,30
84,5,5,1004,92.814,417,1041.82,844.72,197.1,529,29,29
